AC6S100R	Ena Mon IDs 176-179 v06		B	0	1	N	N	Y	1	17:34:46	C6-SEQ-100	6	04/12/2013	
AC6S100S	Dis Mon IDs 176-179 v06		B	0	4	N	N	Y	1	17:34:46	C6-SEQ-100	6	04/12/2013	
AC6S100T	OEIR NM no SSMM Conf v06		B	0	1	N	N	Y	1	17:34:48	C6-SEQ-100	6	04/12/2013	
AC6S100U	OEIR NormalMode Conf v06		B	0	1	N	N	Y	1	17:34:48	C6-SEQ-100	6	04/12/2013	
AC6S100V	Ena LIN FM, Dis LRG v06		B	0	1	N	N	Y	1	17:34:48	C6-SEQ-100	6	04/12/2013	
AC6S100W	Set DSH Completed v06		B	0	1	N	N	Y	1	17:34:48	C6-SEQ-100	6	04/12/2013	
AC6S100X	SWON TANKHTRs + OBCP v06		B	0	5	N	N	Y	1	17:34:49	C6-SEQ-100	6	04/12/2013	
AC6S100Y	Switch-On RWs HTRs v06		B	0	6	N	N	Y	1	17:34:53	C6-SEQ-100	6	04/12/2013	
AC6S100Z	Ena. S12 Mon ID42-51 v06		B	0	10	N	N	Y	1	17:35:00	C6-SEQ-100	6	04/12/2013	
ACNC301A	CN-ORB Ext UFT v08		B	1	19	N	S	Y	1	11:21:48	CN-CRP-301	8	18/05/2010	
ACNC302A	CN-O dump all memory v03		B	1	24	N	N	Y	1	14:03:24	CN-CRP-302	3	30/06/2009	
ACNS200A	CN-ORB Direct TC v02		B	2	1	N	S	Y	1	16:21:42	CN-SEQ-200	2	04/03/2008	
ACNS201A	CN-ORB OCXO Change v02		B	1	1	N	S	Y	1	16:28:24	CN-SEQ-201	2	04/03/2008	
ACNS210A	CN-ORB Ping v02		B	0	1	N	S	Y	1	16:16:19	CN-SEQ-210	2	04/03/2008	
ACNS220A	CN-ORB Memory Check v02		B	2	1	N	S	Y	1	16:04:33	CN-SEQ-220	2	04/03/2008	
ACNS230A	CN-ORB memory patch v02		B	2	1	N	S	Y	1	09:59:17	CN-SEQ-230	2	04/03/2008	
ACNS234A	CN-O Stop and Start v02		B	2	1	N	S	Y	1	16:28:15	CN-SEQ-234	2	21/03/2014	
ACNS240A	CN-ORB memory dump v02		B	2	1	N	S	Y	1	17:20:14	CN-SEQ-240	2	29/02/2008	
ACNS241A	CN-ORB SWIP dump v03		B	0	4	N	S	Y	1	09:44:33	CN-SEQ-241	3	08/04/2009	
ACNS242A	CN-ORB Dump CSA v04		B	0	1	N	S	Y	1	09:23:16	CN-SEQ-242	4	08/07/2014	
ACNS250A	CN-ORB time update v03		B	0	2	N	S	Y	1	16:57:06	CN-SEQ-250	3	29/02/2008	
ACNS260A	CN-ORB Mission Table v03		B	12	1	N	S	Y	1	10:00:37	CN-SEQ-260	3	18/05/2010	
ACNS290A	CN-O branch select v02		B	1	1	N	S	Y	1	11:16:11	CN-SEQ-290	2	08/04/2009	
ACNS300A	CN-ORB UFT v04		B	1	5	N	S	Y	1	10:57:48	CN-SEQ-300	4	18/05/2010	
ACNS320A	CN-O&L PingPong FT v04		B	1	8	N	S	Y	1	11:01:49	CN-SEQ-320	4	18/05/2010	
ACNS400A	CN-ORB LgTestON & MT v07		B	13	2	N	S	Y	1	11:07:52	CN-SEQ-400	7	18/05/2010	
ACNS400B	CN-ORB LgTest OFF v07		B	0	2	N	S	Y	1	11:07:53	CN-SEQ-400	7	18/05/2010	
ACNS401A	CN-O interf test ON v04		B	14	3	N	S	Y	1	11:13:07	CN-SEQ-401	4	18/05/2010	
ACNS401B	CN-O interf test OFF v04		B	0	2	N	S	Y	1	11:13:08	CN-SEQ-401	4	18/05/2010	
ACNS420A	CN-O&L DctPP On & MT v12		B	24	4	N	S	Y	1	09:40:18	CN-SEQ-420	12	29/08/2013	
ACNS420B	CN-O&L DctPP OFF v12		B	1	4	N	S	Y	1	09:40:26	CN-SEQ-420	12	29/08/2013	
ACNS420C	CN-O&L ON SecTL &MT v12		B	24	4	N	S	Y	1	09:40:30	CN-SEQ-420	12	29/08/2013	
ACNS420D	CN-O&L OFF SecTL v12		B	1	4	N	S	Y	1	09:40:35	CN-SEQ-420	12	29/08/2013	
ACNS950A	CN-ORB A SWON manual v05		B	0	6	N	N	Y	1	11:36:28	CN-SEQ-950	5	21/05/2013	
ACNS950B	CN-ORB B SWON manual v05		B	0	6	N	N	Y	1	11:36:46	CN-SEQ-950	5	21/05/2013	
ACNS960A	CN-ORB ON by OBCP v04		B	1	1	N	S	Y	1	11:01:01	CN-SEQ-960	4	27/01/2009	
ACNS970A	CN-ORB SWOff Manual v04		B	0	3	N	S	Y	1	14:27:29	CN-SEQ-970	4	07/03/2008	
ACNS980A	CN-ORB OFF by OBCP v04		B	0	1	N	S	Y	1	14:29:06	CN-SEQ-980	4	07/03/2008	
ACSC001A	COSIMA - TMU Restore v05		B	0	3	N	N	Y	1	12:09:07	CS-CRP-001	5	07/10/2011	
ACSC002A	COSIMA - TMU find v02		B	1	3	N	N	Y	1	08:33:08	CS-CRP-002	2	10/10/2011	
ACSC003A	CS - TMU power level v02		B	1	3	N	N	Y	1	08:56:01	CS-CRP-003	2	10/10/2011	
ACSC004A	COSIMA - TMU adjust v02		B	1	3	N	N	Y	1	09:11:32	CS-CRP-004	2	10/10/2011	
ACSC005A	TMU target set v02		B	2	3	N	N	Y	1	09:27:43	CS-CRP-005	2	10/10/2011	
ACSF001A	COSIMA Switch ON via v07		B	2	2	N	S	Y	1	06:12:32	CS-FCP-001	7	20/06/2013	
ACSF002A	CS ON Manual A v09		B	1	12	N	S	Y	1	16:38:28	CS-FCP-002	9	03/03/2014	
ACSF002B	CS ON Manual B v09		B	1	12	N	S	Y	1	16:38:35	CS-FCP-002	9	03/03/2014	
ACSF003A	CS Manual switch OFF v09		B	0	10	N	S	Y	1	17:03:26	CS-FCP-003	9	30/04/2015	
ACSF005A	COSIMA Switch OFF vi v07		B	0	1	N	S	Y	1	17:57:45	CS-FCP-005	7	16/10/03	
ACSF010A	COS Boot-Patch OBCP v08		B	2	2	N	N	Y	1	09:49:34	CS-FCP-010	8	01/07/2013	
ACSF010B	COS Load App SW v08		B	0	4	N	N	Y	1	09:49:38	CS-FCP-010	8	01/07/2013	
ACSF010C	COSIMA SW in EEPROM v08		B	0	1	N	N	Y	1	09:49:40	CS-FCP-010	8	01/07/2013	
ACSF010D	Store COSISCOPE SW v08		B	0	1	N	N	Y	1	09:49:40	CS-FCP-010	8	01/07/2013	
ACSS008A	HV Diagnose v03		B	0	4	N	S	Y	1	17:15:23	CS-SEQ-008	3	30/04/2015	
ACSS100Z	TMU initial task v03		B	0	1	N	S	Y	1	17:20:05	CS-SEQ-100	3	30/04/2015	
ACSS101Z	TMU hibernation task v03		B	0	1	N	S	Y	1	17:21:03	CS-SEQ-101	3	30/04/2015	
ACSS110Z	Wavelet images v02		B	3	3	N	S	Y	1	08:08:12	CS-SEQ-110	2	19/01/2010	
ACSS111Z	Reversible images v02		B	3	12	N	S	Y	1	08:27:53	CS-SEQ-111	2	19/01/2010	
ACSS112Z	Task full scope v02		B	12	1	N	S	Y	1	08:41:25	CS-SEQ-112	2	19/01/2010	
ACSS113Z	Task offset full sco v02		B	12	1	N	S	Y	1	08:39:40	CS-SEQ-113	2	28/11/2014	
ACSS120Z	Task full measure v02		B	29	1	N	S	Y	1	08:59:45	CS-SEQ-120	2	19/01/2010	
ACSS123Z	Reset Task Queue v02 v02		B	5	1	N	S	Y	1	10:41:24	CS-SEQ-123	2	13/05/2013	
ACSS124Z	Add Task v02 v02		B	5	1	N	S	Y	1	10:45:34	CS-SEQ-124	2	13/05/2013	
ACSS125Z	Add 16 tasks to list v02	Add 16 tasks to task list	B	65	1	N	S	Y	1	08:30:41	CS-SEQ-125	2	03/06/2014	
ACSS129Z	No Operation v04		B	0	1	N	S	Y	1	17:22:27	CS-SEQ-129	4	30/04/2015	
ACSS130Z	Chemistry expose v04		B	1	21	N	S	Y	1	15:06:54	CS-SEQ-130	4	22/09/2015	
ACSS131Z	TMU Retract v02		B	0	2	N	S	Y	1	13:57:00	CS-SEQ-131	2	16/01/2015	
ACSS132Z	Chemistry heat setup v02		B	1	1	N	S	Y	1	09:17:57	CS-SEQ-132	2	19/01/2015	
ACSS170Z	CS in idle v04		B	1	1	N	S	Y	1	17:24:28	CS-SEQ-170	4	30/04/2015	
ACSS180Z	Chemistry task v02		B	3	1	N	S	Y	1	13:59:19	CS-SEQ-180	2	18/01/2010	
ACSS190Z	Collect dust v02		B	1	1	N	S	Y	1	13:39:27	CS-SEQ-190	2	18/01/2010	
ACSS191Z	Expose to dust v02		B	1	1	N	S	Y	1	13:20:56	CS-SEQ-191	2	18/01/2010	
ACSS192Z	Append collect dust  v02		B	1	1	N	S	Y	1	15:58:08	CS-SEQ-192	2	11/06/2014	
ACSS193Z	Append expose dust  v02		B	1	1	N	S	Y	1	15:59:22	CS-SEQ-193	2	11/06/2014	
ACSS200A	Set HK1 Interval v02		B	1	1	N	S	Y	1	15:55:35	CS-SEQ-200	2	11/06/2014	
ACSS201A	TM quota v02		B	1	1	N	S	Y	1	11:35:50	CS-SEQ-201	2	14/05/2007	
ACSS202A	COSIMA TM bit rate v03		B	2	3	N	S	Y	1	14:29:50	CS-SEQ-202	3	06/02/2008	
ACSS210A	CS TMU to initial v01		B	0	1	N	S	Y	1	14:05:13	CS-SEQ-210	1	04/01/05	
ACSS212A	Heater Startup v03		B	0	1	N	S	Y	1	08:32:41	CS-SEQ-212	3	03/06/2014	
ACSS212F	Select PIS emitter A v03		B	0	1	N	S	Y	1	08:32:43	CS-SEQ-212	3	03/06/2014	
ACSS212G	Select PIS emitter C v03		B	0	1	N	S	Y	1	08:32:44	CS-SEQ-212	3	03/06/2014	
ACSS213A	Htr Volt low level v02		B	5	5	N	S	Y	1	09:28:11	CS-SEQ-213	2	13/01/06	
ACSS215A	PIS shutdown HK60 v02		B	0	2	N	S	Y	1	09:40:32	CS-SEQ-215	2	07/06/06	
ACSS217A	PIS cextitip ctrl v02		B	1	3	N	S	Y	1	09:03:06	CS-SEQ-217	2	04/08/06	
ACSS218A	PIS HW ctrl startup v02		B	2	16	N	S	Y	1	09:42:41	CS-SEQ-218	2	04/08/06	
ACSS221A	PIBS and TOF setup v01		B	17	1	N	S	Y	1	08:18:42	CS-SEQ-221	1	13/07/05	
ACSS222A	PIBS and TOF setup v02		B	3	1	N	S	Y	1	08:19:51	CS-SEQ-222	2	29/07/2014	
ACSS226A	PIS C setup v02		B	20	1	N	S	Y	1	15:56:52	CS-SEQ-226	2	11/06/2014	
ACSS227A	PIS A control v03		B	6	1	N	S	Y	1	15:51:20	CS-SEQ-227	3	13/03/2008	
ACSS228A	PIS C control v03		B	6	1	N	S	Y	1	15:53:35	CS-SEQ-228	3	13/03/2008	
ACSS231A	TMU state request v01		B	0	1	N	S	Y	1	08:27:09	CS-SEQ-231	1	13/07/05	
ACSS232A	Restore TMU from err v02		B	0	2	N	S	Y	1	08:18:16	CS-SEQ-232	2	29/07/2014	
ACSS233A	TMU swivel precond v02		B	0	19	N	S	Y	1	11:43:43	CS-SEQ-233	2	05/11/2008	
ACSS234A	swivel alignment v04	to have swivel aligned at 90 degrees	B	1	10	N	S	Y	1	16:34:32	CS-SEQ-234	4	17/06/2016	
ACSS241A	Set calibration para v01		B	12	1	N	S	Y	1	08:31:28	CS-SEQ-241	1	13/07/05	
ACSS242A	Set TDC parameters v01		B	7	1	N	S	Y	1	08:36:43	CS-SEQ-242	1	13/07/05	
ACSS243A	TDC calib temp diff v02		B	1	3	N	S	Y	1	08:19:06	CS-SEQ-243	2	29/07/2014	
ACSS261A	Cosiscope grains v02		B	0	1	N	S	Y	1	15:33:29	CS-SEQ-261	2	29/01/2008	
ACSS262A	Cosiscope image v01		B	0	1	N	S	Y	1	12:42:37	CS-SEQ-262	1	04/01/06	
ACSS263A	Set Cosiscope Params v01		B	5	1	N	S	Y	1	08:46:06	CS-SEQ-263	1	13/07/05	
ACSS300A	COSIMA Enable Hk v01		B	1	1	N	S	Y	1	15:24:41	CS-SEQ-300	1	04/01/05	
ACSS300B	COSIMA Disable Hk v01		B	1	1	N	S	Y	1	15:24:42	CS-SEQ-300	1	04/01/05	
ACSS314A	PIS A setup/startup v02		B	20	4	N	S	Y	1	15:42:07	CS-SEQ-314	2	14/05/2007	
ACSS315A	PIS C setup/startup v02		B	20	4	N	S	Y	1	16:23:51	CS-SEQ-315	2	14/05/2007	
ACSS987A	Scope debug events v02		B	1	3	N	S	Y	1	14:17:18	CS-SEQ-987	2	06/02/2008	
ACSS993A	Cal setup - grip v02		B	5	3	N	S	Y	1	10:09:26	CS-SEQ-993	2	13/01/06	
ACSS997A	Cal setup Cosiscope v03		B	4	3	N	S	Y	1	13:57:54	CS-SEQ-997	3	16/01/2015	
ACSS998A	Clear Emitter Errors v02		B	0	6	N	N	Y	1	14:32:59	CS-SEQ-998	2	26/06/2013	
ACSS999A	Force Emitter Error v02		B	0	8	N	N	Y	1	09:20:41	CS-SEQ-999	2	13/02/2014	
ACVC081A	MIDAS unlock X Main v04		N	0	3	N	N	Y	1	14:20:35	CV-CRP-081	4	03/04/03	
ACVC081B	MIDAS Unlock X Red v04		N	0	2	N	N	Y	1	14:20:43	CV-CRP-081	4	03/04/03	
ACVC500A	Patch RCS Actuation  v01		B	0	1	N	N	Y	1	11:59:38	CV-CRP-500	1	15/12/03	
ACVF001A	ALICE Serv 19 Check v03		N	0	2	N	N	Y	1	11:11:59	CV-FCP-001	3	17/10/03	
ACVF082A	MIDAS unlock X stage v08		N	0	2	N	N	Y	1	13:56:05	CV-FCP-082	8	21/11/03	
ACVF082B	MIDAS unlock Y stage v08		N	0	2	N	N	Y	1	13:56:08	CV-FCP-082	8	21/11/03	
ACVF083A	plate open release 1 v05		N	0	2	N	N	Y	1	14:25:48	CV-FCP-083	5	03/04/03	
ACVF083B	plate open release 2 v05		N	0	2	N	N	Y	1	14:25:51	CV-FCP-083	5	03/04/03	
ACVF084A	release approach v05		B	7	1	N	N	Y	1	14:26:49	CV-FCP-084	5	03/04/03	
ACVF147A	RN Checkout DFMS sci v07		N	0	17	N	N	Y	1	12:38:44	CV-FCP-147	7	10/01/06	
ACVF151A	RN Check RTOF modes v07		N	0	23	N	N	Y	1	12:42:36	CV-FCP-151	7	10/01/06	
ACVF202A	VIRTIS Scan Unit Tst v04		B	0	11	N	N	Y	1	14:19:19	CV-FCP-202	4	15/11/02	
ACVF203A	VIRTIS Max Data Rate v06		B	0	10	N	N	Y	1	07:47:21	CV-FCP-203	6	17/05/04	
ACVF204A	VIRTIS Max Data Proc v04		B	0	10	N	N	Y	1	14:25:49	CV-FCP-204	4	15/11/02	
ACVF205A	VIRTIS H Pixel Map v03		B	0	4	N	N	Y	1	14:20:07	CV-FCP-205	3	10/08/02	
ACVF206A	VIRTIS M-H Mode Test v03		B	0	51	N	N	Y	1	14:40:25	CV-FCP-206	3	15/11/02	
ACVF207A	VIRTIS Gen Services v02		N	0	14	N	N	Y	1	14:30:05	CV-FCP-207	2	10/08/02	
ACVF208A	VIRTIS RTU Sci Acq v03		B	0	10	N	N	Y	1	14:48:45	CV-FCP-208	3	15/11/02	
ACVF209A	VIRTIS Stop RTU Sci v01		B	0	2	N	N	Y	1	12:34:11	CV-FCP-209	1	16/05/02	
ACVF404A	CAM vs STR calibrati v04		N	0	0	N	N	Y	1	15:53:09	CV-FCP-404	4	30/09/03	
ACVF405A	STR vs STR calibrati v01		B	0	5	N	N	Y	1	20:46:42	CV-FCP-405	1	26/02/02	
ACVF407A	HGA X pattern cal v08		B	0	0	N	N	Y	1	13:44:31	CV-FCP-407	8	19/03/04	
ACVF701A	S-Bnd via HGA/Trsp1 v11		B	0	4	N	N	Y	1	17:05:09	CV-FCP-701	11	14/01/04	
ACVF701B	LGArTrsp1 HGAs Trsp2 v11		B	0	10	N	N	Y	1	17:05:15	CV-FCP-701	11	14/01/04	
ACVF701C	HGA-S to Trsp-2 v11		B	0	10	N	N	Y	1	17:05:32	CV-FCP-701	11	14/01/04	
ACVF701D	RX Bit Rate Test v11		B	0	5	N	N	Y	1	17:05:51	CV-FCP-701	11	14/01/04	
ACVF702B	X-Bnd via HGA Trsp2 v13		B	0	10	N	N	Y	1	17:11:24	CV-FCP-702	13	14/01/04	
ACVF703A	X-TX1via MGA-X v11		B	0	16	N	N	Y	1	14:51:46	CV-FCP-703	11	23/07/2009	
ACVF703B	X-RX1via MGA-X v11		B	0	2	N	N	Y	1	14:51:59	CV-FCP-703	11	23/07/2009	
ACVF703C	X-TX1 Ranging Test v11		B	0	5	N	N	Y	1	14:52:01	CV-FCP-703	11	23/07/2009	
ACVF703D	RFDU for MGA-S Comms v11		B	0	4	N	N	Y	1	14:52:07	CV-FCP-703	11	23/07/2009	
ACVF703E	S-TX2 via MGA-S v11		N	0	4	N	N	Y	1	14:52:11	CV-FCP-703	11	23/07/2009	
ACVF703F	RF Switch Test v11		B	0	4	N	N	Y	1	14:52:13	CV-FCP-703	11	23/07/2009	
ACVF703G	TTC Nominal Config v11		N	0	5	N	N	Y	1	14:52:17	CV-FCP-703	11	23/07/2009	
ACVF704A	LGA TC Threshld Test v01		N	0	3	N	N	Y	1	16:54:14	CV-FCP-704	1	14/01/04	
ACVF705A	Tx2 RNG Test v04		B	1	2	N	N	Y	1	15:02:29	CV-FCP-705	4	23/07/2009	
ACVF705B	Tx1 RNG Test UL Conf v04		B	1	4	N	N	Y	1	15:02:30	CV-FCP-705	4	23/07/2009	
ACVF705C	Tx1 RNG Test DL Conf v04		B	1	3	N	N	Y	1	15:02:32	CV-FCP-705	4	23/07/2009	
ACVF805A	Open-Loop Burn Check v01		B	0	2	N	N	Y	1	20:58:48	CV-FCP-805	1	26/02/02	
ACVF840A	Return to Sun Pointi v01		B	0	3	N	N	Y	1	09:15:07	CV-FCP-840	1	26/11/03	
ACVF841A	Enable Memory Cell A v04		B	0	4	N	N	Y	1	09:38:48	CV-FCP-841	4	13/07/04	
ACVF841B	Command First Off-lo v04		N	0	2	N	N	Y	1	09:38:51	CV-FCP-841	4	13/07/04	
ACVF841C	Command Second Off-l v04		N	0	2	N	N	Y	1	09:38:52	CV-FCP-841	4	13/07/04	
ACVF841D	Command Third Off-lo v04		N	0	2	N	N	Y	1	09:38:53	CV-FCP-841	4	13/07/04	
ACVF841E	Stop Memory Cell Acq v04		B	0	2	N	N	Y	1	09:38:53	CV-FCP-841	4	13/07/04	
ADLF001A	Patch P29 in RAM v06		B	1	3	N	N	Y	1	10:31:48	DL-FCP-001	6	05/11/2014	
ADLF001B	UnPatch P29 in RAM v06		B	0	3	N	N	Y	1	10:31:51	DL-FCP-001	6	05/11/2014	
ADLF001C	Patch P29 in Eeprom v06		B	4	8	N	N	Y	1	10:31:53	DL-FCP-001	6	05/11/2014	
ADLF010A	Delivery SAT reload v07		B	6	26	N	S	Y	1	10:21:08	DL-FCP-010	7	03/11/2014	
ADLF011A	Lander PAT rerun v06		B	0	5	N	S	Y	1	18:40:27	DL-FCP-011	6	27/10/2014	
ADLF012A	ADS Tank open retry v04		B	4	6	N	S	Y	1	10:54:47	DL-FCP-012	4	14/11/2013	
ADLS0011	Disable SID most PL v11		B	0	10	N	N	Y	1	11:16:41	DL-SEQ-001	11	03/11/2014	
ADLS0012	PL dumps priority v11		B	0	2	N	N	Y	1	11:16:42	DL-SEQ-001	11	03/11/2014	
ADLS0013	ESS dumps to VC0 v11		B	0	1	N	N	Y	1	11:16:42	DL-SEQ-001	11	03/11/2014	
ADLS0014	No ESS dumps to VC0 v11		B	0	1	N	N	Y	1	11:16:44	DL-SEQ-001	11	03/11/2014	
ADLS0015	Pyro CUR to VCO v11		B	0	2	N	N	Y	1	11:16:44	DL-SEQ-001	11	03/11/2014	
ADLS0016	Undo Pyro CUR to VC0 v11		B	0	2	N	N	Y	1	11:16:45	DL-SEQ-001	11	03/11/2014	
ADLS0017	Dis BDA Ena Bat Volt v11		B	0	10	N	N	Y	1	11:16:45	DL-SEQ-001	11	03/11/2014	
ADLS0018	Ena BDA Dis Bat Volt v11		B	0	7	N	N	Y	1	11:16:50	DL-SEQ-001	11	03/11/2014	
ADLS0019	MTL pkt freq. v11		B	0	1	N	N	Y	1	11:16:53	DL-SEQ-001	11	03/11/2014	
ADLS001A	Create Extract LdrHK v11		B	0	1	N	N	Y	1	11:15:54	DL-SEQ-001	11	03/11/2014	
ADLS001B	Strt OBCP 8150 - Wax v11		B	0	1	N	N	Y	1	11:15:56	DL-SEQ-001	11	03/11/2014	
ADLS001C	Strt OBCP 8151 - SAT v11		B	0	1	N	N	Y	1	11:15:58	DL-SEQ-001	11	03/11/2014	
ADLS001D	Strt OBCP 8152 - DPU v11		B	0	1	N	N	Y	1	11:15:59	DL-SEQ-001	11	03/11/2014	
ADLS001E	Strt OBCP 8153 -Life v11		B	0	1	N	N	Y	1	11:15:59	DL-SEQ-001	11	03/11/2014	
ADLS001F	Start OBCP 8057-Link v11		B	0	1	N	N	Y	1	11:16:01	DL-SEQ-001	11	03/11/2014	
ADLS001G	Eject Lander v11		B	0	1	N	N	Y	1	11:16:01	DL-SEQ-001	11	03/11/2014	
ADLS001H	Post Sep. Commanding v11		B	0	14	N	N	Y	1	11:16:02	DL-SEQ-001	11	03/11/2014	
ADLS001J	Stop Lander OBCPs v11		B	0	4	N	N	Y	1	11:16:12	DL-SEQ-001	11	03/11/2014	
ADLS001K	Stop OBCP 8057 v11		B	0	1	N	N	Y	1	11:16:12	DL-SEQ-001	11	03/11/2014	
ADLS001L	Hibernation Heaters  v11		B	0	4	N	N	Y	1	11:16:12	DL-SEQ-001	11	03/11/2014	
ADLS001M	BUM ESS/MSS LCLs OFF v11		B	0	12	N	N	Y	1	11:16:16	DL-SEQ-001	11	03/11/2014	
ADLS001N	BUM LCL 17 A/B ON v11		B	0	4	N	N	Y	1	11:16:26	DL-SEQ-001	11	03/11/2014	
ADLS001P	Disable SID 51-52 v11		B	0	2	N	N	Y	1	11:16:30	DL-SEQ-001	11	03/11/2014	
ADLS001Q	Set GV loop 30 sec v11		B	0	1	N	N	Y	1	11:16:31	DL-SEQ-001	11	03/11/2014	
ADLS001R	Set GV for ldr del v11		B	0	2	N	N	Y	1	11:16:31	DL-SEQ-001	11	03/11/2014	
ADLS001S	WAX heating started  v11		B	0	1	N	N	Y	1	11:16:32	DL-SEQ-001	11	03/11/2014	
ADLS001T	ESS OFF after separa v11		B	0	2	N	N	Y	1	11:16:33	DL-SEQ-001	11	03/11/2014	
ADLS001U	GO disable SID 40 v11		B	0	1	N	N	Y	1	11:16:33	DL-SEQ-001	11	03/11/2014	
ADLS001V	GO disable SID 41 v11		B	0	1	N	N	Y	1	11:16:33	DL-SEQ-001	11	03/11/2014	
ADLS001W	IMP TM Mode v11		B	0	4	N	N	Y	1	11:16:33	DL-SEQ-001	11	03/11/2014	
ADLS001X	LZ TM routing to VC0 v11		B	0	37	N	N	Y	1	11:16:35	DL-SEQ-001	11	03/11/2014	
ADLS001Y	No LZ TM from VC0 v11		B	0	37	N	N	Y	1	11:16:37	DL-SEQ-001	11	03/11/2014	
ADLS001Z	LZ sci dump priority v11		B	0	2	N	N	Y	1	11:16:40	DL-SEQ-001	11	03/11/2014	
ADLS0020	MTL pkt to weekly v11		B	0	1	N	N	Y	1	11:16:55	DL-SEQ-001	11	03/11/2014	
ADLS0021	PL prio. set NNO1211 v11		B	0	12	N	N	Y	1	11:16:55	DL-SEQ-001	11	03/11/2014	
ADLS0022	PL prio. set NNO1311 v11		B	0	10	N	N	Y	1	11:16:57	DL-SEQ-001	11	03/11/2014	
ADLS0023	PL prio. set MLG1311 v11		B	0	2	N	N	Y	1	11:16:58	DL-SEQ-001	11	03/11/2014	
ADLS0024	Route SR sci to CFFB v11		B	0	4	N	N	Y	1	11:16:58	DL-SEQ-001	11	03/11/2014	
ADLS0025	LZ TM descent VC0 v11		B	0	8	N	N	Y	1	11:17:02	DL-SEQ-001	11	03/11/2014	
ADLS0026	No LZ TM descent VC0 v11		B	0	8	N	N	Y	1	11:17:03	DL-SEQ-001	11	03/11/2014	
ADMC120A	IO A FAILED Ops Cons v17	IO A to be declared FAILED	B	0	21	N	N	Y	1	14:08:14	DM-CRP-120	17	26/09/2014	
ADMC120B	IO B FAILED Ops Cons v17	IO B to be declared FAILED	B	0	18	N	N	Y	1	14:08:23	DM-CRP-120	17	26/09/2014	
ADMC120C	SS RTU Reconfigurati v17		B	6	10	N	N	Y	1	14:08:31	DM-CRP-120	17	26/09/2014	
ADMC140A	PL RTU Full Reconfig v13		B	6	14	N	N	Y	1	17:28:01	DM-CRP-140	13	05/08/2015	
ADMC170A	Reconf TFG (A to B) v10		B	1	5	N	N	Y	1	10:46:39	DM-CRP-170	10	21/08/03	
ADMC170B	Reconf TFG (B to A) v10		B	1	5	N	N	Y	1	10:46:42	DM-CRP-170	10	21/08/03	
ADMC170C	Switch OFF both TFG v10		N	0	1	N	N	Y	1	10:46:45	DM-CRP-170	10	21/08/03	
ADMC200A	Set OARC  v08		B	1	3	N	N	Y	1	16:12:23	DM-CRP-200	8	07/05/03	
ADMC240A	ADMC240A v02		B	0	6	N	N	Y	1	14:04:32	DM-CRP-240	2	06/05/2010	
ADMC240B	ADMC240B v02		B	0	6	N	N	Y	1	14:04:35	DM-CRP-240	2	06/05/2010	
ADMC300A	SSMM HW on PS1 (A) v09		B	0	29	N	N	Y	1	11:44:15	DM-CRP-300	9	17/08/2009	
ADMC300B	SSMM HW on PS2 (B) v09		B	0	29	N	N	Y	1	11:44:39	DM-CRP-300	9	17/08/2009	
ADMC321A	PL context: CP data v09		B	4	7	N	N	Y	1	13:33:07	DM-CRP-321	9	07/08/2013	
ADMC321B	PL context: DL data v09		B	2	1	N	N	Y	1	13:33:11	DM-CRP-321	9	07/08/2013	
ADMC321C	PL Context: DEL data v09		B	3	4	N	N	Y	1	13:33:11	DM-CRP-321	9	07/08/2013	
ADMC330A	re-dump CEL v08		B	2	9	N	N	Y	1	09:47:10	DM-CRP-330	8	13/07/04	
ADMC340A	clear CEL v02		B	0	1	N	N	Y	1	14:21:56	DM-CRP-340	2	16/08/02	
ADMC400A	Reset OBCP WEL v05	Reset OBCP WEL.	B	0	5	N	N	Y	1	16:33:57	DM-CRP-400	5	22/07/2014	
ADMF005A	PM1 to SM v01		N	0	1	N	N	Y	1	06:23:11	DM-FCP-005	1	30/06/04	
ADMF005B	PM2 to SM v01		N	0	1	N	N	Y	1	06:23:14	DM-FCP-005	1	30/06/04	
ADMF005C	PM3 to SM v01		N	0	1	N	N	Y	1	06:23:14	DM-FCP-005	1	30/06/04	
ADMF005D	PM4 to SM v01		N	0	1	N	N	Y	1	06:23:14	DM-FCP-005	1	30/06/04	
ADMF005E	SM PM OFF v01		N	0	1	N	N	Y	1	06:23:15	DM-FCP-005	1	30/06/04	
ADMF010A	PM1 in SM v11		B	0	3	N	N	Y	1	16:57:54	DM-FCP-010	11	13/10/03	
ADMF010B	PM2 in SM v11		B	0	3	N	N	Y	1	16:57:57	DM-FCP-010	11	13/10/03	
ADMF010C	PM3 in SM v11		B	0	3	N	N	Y	1	16:57:59	DM-FCP-010	11	13/10/03	
ADMF010D	PM4 in SM v11		B	0	3	N	N	Y	1	16:58:02	DM-FCP-010	11	13/10/03	
ADMF020A	Switch OFF PM1 in SM v08		B	0	1	N	N	Y	1	17:00:25	DM-FCP-020	8	13/10/03	
ADMF020B	Switch OFF PM2 in SM v08		B	0	1	N	N	Y	1	17:00:25	DM-FCP-020	8	13/10/03	
ADMF020C	Switch OFF PM3 in SM v08		B	0	1	N	N	Y	1	17:00:26	DM-FCP-020	8	13/10/03	
ADMF020D	Switch OFF PM4 in SM v08		B	0	1	N	N	Y	1	17:00:26	DM-FCP-020	8	13/10/03	
