1528	GIADA Open Cover	U	
1529	GIADA Close Cover	U	
1530	GIADA Switch On Lasers	U	
3182	GIADA Emergency Cover Close	U	
1531	GIADA Activate Frangibo OBCP	U	
2252	ESS/Lander Power-On OBCP	U	
2253	ESS/Lander Power-Off OBCP	U	
2988	Lander Battery Charge Monitoring	U	
2989	Lander Life Check	U	
2990	Lander Separation	U	
2991	ESS DPU switchover	U	
2992	Lander Release Go-NoGo	U	
3213	NSK0805A OBCP End	U	
3214	NSK0805B OBCP End	U	
3215	NSK0805C OBCP End	U	
1532	MIDAS ON EVENTS	U	
1533	MIDAS OFF EVENTS	U	
1534	MIRO ON EVENTS	U	
1535	MIRO OFF EVENTS	U	
3203	MIRO patch OBCP	U	
3204	MIRO patch OBCP	U	
3205	MIRO patch OBCP	U	
3206	MIRO patch OBCP	U	
2622	OSIRIS ON EVENTS	U	
2623	OSIRIS OFF EVENTS	U	
2624	OSIRIS Non-Ops H. OFF EVENTS	U	
2625	OSIRIS Non-Ops H. ON EVENTS	U	
2354	RPC Power On	U	
2355	RPC Power Off	U	
2627	RPC LDL Mode	U	
2628	RPC Parameter Monitoring	U	
2856	RPC Mode Control 2	U	
1536	ROSINA ON EVENTS	U	
1537	ROSINA Off EVENTS	U	
2993	ROSINA Emergency ON EVENTS	U	
2857	SREM Accumulation	U	
2858	SREM HibernationDataRead	U	
2859	SREM Memory Dump	U	
2356	VIRTIS Power On OBCP	U	
2357	VIRTIS Power Off OBCP	U	
3222	OBCP8150 : Wax heating check EID	U	
3223	SAT Disable Check OBCP 8151 Even	U	
3224	DPU Switchover Check OBCP 8152 E	U	
3225	Lander Life Check OBCP 8153 Even	U	
3226	Separation Abort OBCP 8154 Event	U	
3236	NAC or WAC	U	
1538	DPU Test Mode Link A	U	
1539	DPU Test Mode Link B	U	
1540	DPU MMB Model	U	
1541	DPU Test Result	U	
2580	DPU link status	U	
2581	DPU link disconnect	U	
2582	DPU link parity	U	
2583	DPU link null token	U	
1823	Boolean Off On	U	
2964	Boolean On Off	U	
1542	Boolean Disable Enable	U	
1543	Boolean Main Red.	U	
1544	Boolean Ok Error	U	
1545	Tristate Off On Pending	U	
1546	Memory ID	U	
1826	Tristate Main Off Redundant	U	
1547	Acceptance Failure Code	U	
2585	binningMode	U	
2586	amplifierMode	U	
2587	adcMode	U	
2588	gainMode	U	
2589	subframeMode	U	
2596	verbosity	U	
2606	FDM position	U	
2607	NAC FWM1 filters raw TM	U	
2608	NAC FWM2 filters raw TM	U	
2609	WAC FWM1 filters raw TM	U	
2610	WAC FWM2 filters raw TM	U	
2965	FDM status	U	
2966	SHUTTER state	U	
2967	S19 Limit	U	
2968	demon_running	U	
2969	demon_paused	U	
2415	PDU ID	U	
2416	Heater Branch Status	U	
2417	TCT_Selection Strategy	U	
2418	Slope of Temperature	U	
2419	TMT Selection Strategy	U	
2670	Thermal Line	U	
2671	TH1_TH2	U	
2672	Prime_Redundant	U	
2673	Circuit Type	U	
3158	TM TC Dump Tables	U	
1548	On/Off	U	
1549	Enabled/Disabled	U	
1552	Mute On/Off	U	
1553	Temp Shift On/Off	U	
1554	TRSP RSTSW State	U	
1555	TRSP Lock	U	
1556	TRSP TCXO USO	U	
1557	TRSP RX Slection	U	
1558	for TRSP	U	
1559	TRSP TX Status	U	
1560	TRSP Bit Synch Lock	U	
1562	TRSP Test Result	U	
1563	TRSP Modulation Index, RNG	U	
1564	TRSP Modulation Index, TM	U	
1565	TRSP RX Bit Rate	U	
2358	TRSP Bump Phase	U	
1566	RFDU SW 1	U	
1567	RFDU SW 2	U	
1568	RFDU SW 3	U	
1569	RFDU SW 4	U	
1570	RFDU SW 5	U	
1571	High Voltage Status	U	
1572	RST Timer Status	U	
1573	TWTA, ON/OFF Status	U	
1574	ON/OFF	U	
1575	WIU SW 6	U	
1576	WIU SW 7	U	
2674	S Band LGA F connection	U	
2675	S Band LGA R connection	U	
2676	S Band MGA connection	U	
2677	S Band HGA connection	U	
2678	X Band MGA connection	U	
2679	X Band HGA connection	U	
2680	RX 1 S Band Antenna connection	U	
2681	TX 1 S Band Antenna connection	U	
2682	RX 1 X Band Antenna connection	U	
2683	TWTA 1 X Band Antenna connection	U	
2684	RX 2 S Band Antenna connection	U	
2685	TX 2 S Band Antenna connection	U	
2686	RX 2 X Band Antenna connection	U	
2687	TWTA 2 X Band Antenna connection	U	
1578	ME Mode	U	
1579	H Mode	U	
1580	M Mode	U	
1581	Switch status	U	
1582	SID	U	
1583	Open/closed	U	
1584	Error flag	U	
1585	Latch-up 	U	
1586	Acquisition	U	
1587	Scan flag	U	
1588	M_HES1	U	
1589	M_HES2	U	
1590	Shutter	U	
1592	Err7Info	U	
1593	H_HK_Periodic	U	
1594	H Device status	U	
1595	H Cover Dir	U	
1596	H Cover Wave	U	
1597	H ADC Latchup	U	
1598	H Shutter Closed	U	
1599	H Shutter Open	U	
1600	H HES 1	U	
1601	H HES 2	U	
1602	H Annealing Lim	U	
1603	BootStatus	U	
2254	DPU_ID	U	
2255	HKRq_Cover_Status	U	
2688	M External Repetition Time	U	
2689	M Acquisition Mode	U	
2690	M Compression Type	U	
2691	M Scan Mirror	U	
2692	H Compression Type	U	
2879	M cooler mode	U	
2693	H error flag	U	
2694	M_DPT	U	
2695	M_IRDetOFF	U	
2696	H_DPT	U	
2697	H_SUM	U	
2698	ME_DPU_Reset_cause	U	
2309	OB to Ground ID XREF	U	
2740	OB to Ground ID XREF	U	
