DTSG0623	F	RPC MAG IB STP 12h	Y	N	0	12	0.00	4	12	15	12	15	2
DTSG0624	F	RPC MIP STP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0625	F	RPC PIU TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0626	F	ESS Antenna TRP 12h	Y	N	0	12	0.00	4	12	11	12	11	2
DTSG0627	F	ESS DPU TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0628	F	ESS MSS TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0629	F	ESS RF TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0630	F	ESS Switchbox TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0631	F	VIRTIS Elect TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0632	F	VIRTIS Optics TRP 12h	Y	N	0	12	0.00	4	12	10	12	10	2
DTSG0633	F	VIRTIS PEMH TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DTSG0634	F	VIRTIS PEMM TRP 12h	Y	N	0	12	0.00	4	12	9	12	9	2
DMDG0001	Q	MIDAS-Aproach	Y	N	0	0	30.00	4	6	10	6	10	2
DRNG0105	F	DFMS GCU currents	Y	N	0	6	0.00	4	6	4	6	4	2
DRNG0104	F	DFMS Main currents	Y	N	0	6	0.00	4	6	8	6	8	2
DRNG0106	F	DFMS Temp graph	Y	N	0	6	0.00	4	6	5	6	5	2
DRNG0107	F	DFMS Fil currents	Y	N	0	6	0.00	4	6	5	6	5	2
DRNG0108	F	DFMS Temp graph	Y	N	0	6	0.00	4	6	5	6	5	2
DRNG0109	F	DFMS FDP current	Y	N	0	6	0.00	4	6	6	6	6	2
DRNG0110	F	RTOF FEC FIHEAT currents	Y	N	0	6	0.00	4	6	7	6	7	2
DRNG0111	F	RTOF FEC Fil currents	Y	N	0	6	0.00	4	6	6	6	6	2
DRNG0112	H	RTOF Currents graph 1	Y	N	0	6	0.00	4	6	6	6	6	2
DRNG0113	H	RTOF Currents graph 2	Y	N	0	6	0.00	4	6	4	6	4	2
DRNG0114	F	COPS Pressures graph	Y	N	0	6	0.00	4	6	5	6	5	2
DRNG0115	F	COPS Ion currents graph	Y	N	0	6	0.00	4	6	5	6	5	2
DRNG0116	F	COPS Extraction voltage	Y	N	0	6	0.00	4	6	10	6	10	2
DRNG0117	F	COPS Current	Y	N	0	6	0.00	4	6	6	6	6	2
DACG0080	F	AFM - CAM Pixels above theshold	Y	N	0	4	0.00	4	8	6	8	6	1
DACG0081	F	AFM - CAM Average Magnitude	Y	N	0	1	0.00	4	6	10	6	10	1
DACG0082	F	AFM - Tracking angle (0/-180)	Y	N	0	4	0.00	4	8	9	8	9	1
DACG0083	F	AFM - Tracking angle (0/-15)	Y	N	0	0	15.00	4	3	5	3	5	2
DACG0084	F	AFM - Line of Sight Error	Y	N	0	0	0.02	4	10	4	10	4	1
DACG0017	F	RWA ORB Estimated Friction Torqu	Y	N	0	3	0.00	4	6	6	6	6	2
DACG0200	F	SAM Mean Torque	Y	N	0	0	30.00	4	6	4	6	4	2
DDMG0311	F	SS RTU Monitored Temperatures	Y	N	0	1	0.00	4	12	10	12	10	2
DDMG0321	F	PL RTU Monitored Temperatures	Y	N	0	1	0.00	4	12	10	12	10	2
DDMG0331	F	SSMM Monitored Temperatures	Y	N	0	1	0.00	4	12	10	12	10	2
DRNG0121	F	RN RTOF Drift	Y	N	0	1	0.00	4	6	4	6	4	2
DRNG0120	F	RN RTOF Toff	Y	N	0	1	0.00	4	6	5	6	5	2
DRNG0122	F	RN RTOF SL_SS, SL_OS, RL	Y	N	0	1	0.00	4	6	11	6	11	2
DRNG0125	F	RN RTOF A2_SS, A2_OS	Y	N	0	1	0.00	4	6	8	6	8	2
DRNG0123	F	RN RTOF R2	Y	N	0	1	0.00	4	6	5	6	5	2
DRNG0124	F	RN RTOF R1	Y	N	0	1	0.00	4	6	7	6	7	2
DACG1001	F	RW A speed vs friction	Y	N	0	12	0.00	4	12	7	12	7	2
DACG1002	F	RW B speed vs friction	Y	N	0	12	0.00	4	12	7	12	7	2
DACG1003	F	RW C speed vs friction	Y	N	0	12	0.00	4	12	7	12	7	2
DACG1004	F	RW D speed vs friction	Y	N	0	12	0.00	4	12	7	12	7	2
DACG1005	F	Friction over speed	Y	N	1	0	0.00	4	12	7	12	7	2
DRNG0126	F	RN RTOF A1_SS, A1_OS	Y	N	0	1	0.00	4	6	4	6	4	2
DRNG0127	F	RN RTOF P_SS, P_OS	Y	N	0	1	0.00	4	6	6	6	6	2
DPWG0030	F	PCU APRs PWR in	Y	N	0	0	30.00	4	6	10	6	10	2
DESG0200	F	MSS Temperature	Y	N	0	0	30.00	4	6	10	6	10	2
DESG0210	F	MSS Motor Current	Y	N	0	0	30.00	4	6	10	6	10	2
DESG0220	F	MSS Wax Power Status	Y	N	0	0	30.00	4	6	3	6	10	2
DACG0130	F	Solar Incidence Angle S-range	Y	N	0	1	0.00	4	6	5	6	5	2
DACG0131	F	Solar Incidence Angle L-range	Y	N	0	1	0.00	4	6	5	6	5	2
DPWG0002	F	MEA Voltage	Y	N	0	0	10.00	4	10	10	10	10	2
DPWG0003	H	SS and PL PDU Currents	Y	N	0	0	10.00	4	10	10	10	10	2
DPWG0008	Q	Battery 1 Status 1/2	Y	N	0	0	10.00	4	10	8	10	8	2
DPWG0009	Q	Battery 2 Status 1/2	Y	N	0	0	10.00	4	10	8	10	8	2
DPWG0010	Q	Battery 3 Status 1/2	Y	N	0	0	10.00	4	10	8	10	8	2
DESG1001	F	Lander link Strength	Y	N	0	1	0.00	4	6	6	6	6	2
